,time,similar_mols,smiles
0,0.0020370281689858828,"[('CCCNC1Cc2cccc3ncn(c23)C1', 0.8125), ('COC(=O)CN(C)c1ccc(F)cc1F', 0.75), ('CCOC(=O)[C@H](C)N(C)c1ccccc1', 0.75)]",CN(CC(=O)O)C1CCCc2cccnc21
1,0.0015954399632117835,"[('CCc1ccc(=O)n(-c2ccccc2)c1', 0.8666666666666667), ('Cc1cc(N)ccc1N1CCCCC1=O', 0.8666666666666667), ('Nc1ccc(-n2ccccc2=O)cc1F', 0.8666666666666667)]",O=C1CCCCN1c1ccc(CO)cc1
2,0.0001898095529430343,"[('CCC(C)OC(C)CC', 0.7777777777777778), ('CC(C)(C)OC(=O)C(C)(C)CCl', 0.75), ('CC(C)(C)OCC(F)(F)F', 0.7)]",CC(C)(C)OCCCCl
3,0.006103895201535415,"[('CCN(CC)C(=O)C(=O)c1c[nH]c2ccc(NS(=O)(=O)c3cccc4ccccc34)cc12', 0.9375), ('CN(C)C(=O)C(=O)c1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12', 0.875), ('CCN(CC)CCn1ccc2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc21', 0.71875)]",CCN(CC)CCc1c[nH]c2ccc(N(CC)S(=O)(=O)c3ccc4ccccc4c3)cc12
4,0.005161750539827351,"[('CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3F)c(C)nc2n1', 0.6774193548387096), ('CC(=O)Nc1cc2nc(C)c(-c3cc(NC(=O)OC(C)(C)C)c(F)cc3F)cc2cn1', 0.6451612903225806), ('CCn1c(=O)c(-c2ccc(S(=O)(=O)C3CC3)cc2Cl)cc2cnc(SC)nc21', 0.6428571428571429)]",C=C(C)OC(=O)Nc1cc(-c2cc3cnc(SC)nc3nc2C)c(Br)cc1F
5,0.0007945994321819425,"[('CS(=O)CCC(CC(=O)O)NC(=O)CCCCc1ccc(C=NN)cc1', 0.6538461538461539), ('c1ccc(CCCNCCCCCn2ccnc2)cc1', 0.5769230769230769), ('O=C(NCCCc1ccccc1)C(F)(F)F', 0.5769230769230769)]",N#C[C@H](CCc1ccccc1)NC(=O)C(F)(F)CCCc1ccccc1
6,0.0007045769533750375,"[('Nc1ccc(Oc2ccccc2)nc1', 0.9285714285714286), ('NCc1ccc(OC2CCCCC2)nc1', 0.8666666666666667), ('O=Cc1ccccc1Oc1ccccn1', 0.8666666666666667)]",Brc1ccc(Oc2ccccc2)nc1
7,0.003191276905390207,"[('CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3ccccc3[N+](=O)[O-])CC2)nn1', 0.9032258064516129), ('CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3C(F)(F)F)CC2)nn1', 0.8787878787878788), ('O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)nn1', 0.8666666666666667)]",CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3Cl)CC2)nn1
8,0.001419821701055505,"[('Cc1cc(C(=O)CC(c2ccc(Br)cc2)c2ccc(F)cc2C)ccn1', 0.8846153846153846), ('Cc1cc(/C(C[C@H](c2ccccc2)c2ccccc2C)=N/O)ccn1', 0.88), ('Cc1cnc(F)cc1C(=O)CC(c1ccc(Br)cc1)c1ccccc1C', 0.8461538461538461)]",Cc1cc(C(=O)CC(c2ccccc2)c2ccccc2)ccn1
9,0.0006696417566379089,"[('O=C(OCc1ccc([N+](=O)[O-])cc1)[C@@H]1CCCN1', 0.7222222222222222), ('CC(C)C[C@@H](O)C(=O)OCc1ccc([N+](=O)[O-])cc1', 0.6842105263157895), ('COC(=O)c1ccc([N+](=O)[O-])c(OC(F)F)c1', 0.6666666666666666)]",O=C(O)COC(=O)OCc1ccc([N+](=O)[O-])cc1
10,0.009128060746560964,"[('O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)c1cccc(C(F)(F)F)c1', 0.9459459459459459), ('O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1', 0.8974358974358975), ('O=C(CO)Nc1cn2nc(Oc3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccc2n1', 0.8648648648648649)]",O=C(Nc1cc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c(Cl)cc1F)c1cccc(C(F)(F)F)c1
11,0.0009919326775426067,"[('COCOCc1coc(-c2ccccc2)n1', 0.6086956521739131), ('Cc1ccc(-c2nc(CO)c(C)o2)cc1', 0.5652173913043478), ('O=C(O)c1nc(-c2ccccc2)oc1Cl', 0.5652173913043478)]",OCC1(COCc2coc(-c3ccc(F)cc3)n2)COCOC1
12,0.0058501184061109796,"[('O=c1c2ccccc2c(-c2ccccc2)cn1CCCO', 0.9523809523809523), ('CC(=O)NC(C)Cn1cc(-c2ccccc2)c2ccccc2c1=O', 0.8333333333333334), ('CCOC(=O)Cn1c(=O)c(-c2ccccc2)cc2ccccc21', 0.8260869565217391)]",CC(O)Cn1cc(-c2ccccc2)c2ccccc2c1=O
13,0.0016556565439062787,"[('CC(C)(C)OC(=O)Nc1nc2c(-c3cccc([N+](=O)[O-])c3)cc(C#N)cc2s1', 0.6428571428571429), ('CC(C)(C)OC(=O)Nc1nc2c(-c3cccc([N+](=O)[O-])c3)cc(Cn3ccnc3)cc2s1', 0.59375), ('COC(=O)Nc1nc2c(OC)ccc(N)c2s1', 0.5833333333333334)]",CC(C)(C)OC(=O)Nc1nc2c(Br)cc(Cn3cccn3)cc2s1
14,0.005640967042546974,"[('CCCCCCOc1cc2c(cc1N(CC)c1ccc(C(=O)OCC)cc1)C(C)=CCC2(C)C', 0.9411764705882353), ('CCOC(=O)c1ccc(N(CC)c2cc3c(cc2C)C(C)(C)CC=C3CC)cc1', 0.78125), ('CCOC(=O)c1ccc(N(CC)c2ccc3c(c2)C(C)(C)CC=C3C(C)C)cc1', 0.5625)]",CCCCCCOc1cc2c(cc1N(CC)c1ccc(C(=O)O)cc1)C(C)=CCC2(C)C
15,0.0008504985184740236,"[('Cc1cc(C)c(SCC(F)(F)F)cc1NC(=O)NCCCl', 0.5833333333333334), ('Oc1ccccc1N=Cc1ccc(-c2ccccc2C(F)(F)F)o1', 0.5416666666666666), ('Oc1ccccc1N=Cc1ccc(-c2cccc(Cl)c2)o1', 0.5416666666666666)]",Cc1cc(F)c(N=C(c2ccco2)N(C)C)cc1SCC(F)(F)F
16,0.0006730353666841224,"[('NCc1ccc(COc2cc(Cl)nc(N)n2)cc1', 0.7777777777777778), ('C#CCOc1cc(OCc2ccccc2)ncn1', 0.7777777777777778), ('CC(Oc1ccncn1)c1ccc(C(=O)O)cc1', 0.7777777777777778)]",Nc1cc(OCc2ccccc2)ncn1
17,0.0031722374560145404,"[('CC(O)Cn1cc(-c2ccccc2)c2ccccc2c1=O', 0.6), ('CCCN1CCCC(c2cccc(O)c2)C1', 0.6), ('CCCN1CCCC(c2ccc(N)cc2)C1', 0.6)]",O=c1[nH]c(=O)n(CCCN2CC3CC3(c3ccc(Cl)cc3)C2)cc1I
