,time,similar_mols,smiles
0,0.0002854882777511238,"[('CN(Cc1ccc(Cl)nc1)C1CCCC1', 0.8125), ('CN(C)C1CCc2ccccc2CC1', 0.6875), ('CN(C(=O)c1cccc(C2CCNCC2)n1)C1CCCc2ccccc21', 0.6875)]",CN(CC(=O)O)C1CCCc2cccnc21
1,0.0002734331633876906,"[('O=C1CCN(Cc2ccc(Cl)cc2)CC1', 0.9333333333333333), ('O=C1CCN(c2ccc(CN3CCOCC3)cc2)CC1', 0.9333333333333333), ('O=C1CCCc2ccccc2N1Cc1cccc(N2CCNCC2)c1', 0.9333333333333333)]",O=C1CCCCN1c1ccc(CO)cc1
2,0.00012773465491053675,"[('CCCCCCCCCCCCCCCCOC(C)(C)C1CO1', 0.8260869565217391), ('COCCOCCOCCOCCOCCOCCOCCOCC(C)(C)C(=O)O', 0.7333333333333333), ('CCCCCCCCCCCCCCCCCCCCCCOCCCNC(=O)CCl', 0.6666666666666666)]",CC(C)(C)OCCCCl
3,0.0003976837452015976,"[('Cc1cc(C)c(S(=O)(=O)N(CCCCCBr)c2c3ccccc3nc3ccccc23)c(C)c1', 0.7575757575757576), ('Cc1cc(C)c(S(=O)(=O)N(Cc2ccc(O)cc2Cl)c2ccc(I)cc2)c(C)c1', 0.75), ('COC(=O)CCN(CCc1ccc(OC)cc1)S(=O)(=O)c1cccc(N)c1', 0.7407407407407407)]",CCN(CC)CCc1c[nH]c2ccc(N(CC)S(=O)(=O)c3ccc4ccccc4c3)cc12
4,0.00031689282829495355,"[('CC(=O)Nc1cc2nc(C)c(-c3cc(NC(=O)OC(C)(C)C)c(F)cc3F)cc2cn1', 0.8571428571428571), ('CCc1cc(Br)cc(C(=O)Nc2ccc(F)cn2)n1', 0.7857142857142857), ('Cc1nc(NC(=O)c2c(F)cccc2F)sc1-c1ccnc(C#N)c1', 0.75)]",C=C(C)OC(=O)Nc1cc(-c2cc3cnc(SC)nc3nc2C)c(Br)cc1F
5,0.0003315176943379527,"[('CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCNC(=O)C(F)(F)F', 0.9230769230769231), ('CN(C)C(=O)CCCCc1cccc(C(O)CCNC(=O)C(F)(F)F)c1', 0.8461538461538461), ('O=C(NCCCc1ccccc1)C(F)(F)F', 0.5769230769230769)]",N#C[C@H](CCc1ccccc1)NC(=O)C(F)(F)CCCc1ccccc1
6,0.0002612941498725172,"[('Brc1cnc(Oc2ccccc2)nc1', 1.0714285714285714), ('Brc1cncc(Oc2cccnc2)c1', 1.0714285714285714), ('Brc1ccc(Oc2ccc(Oc3ccccc3)cc2)nc1', 1.0476190476190477)]",Brc1ccc(Oc2ccccc2)nc1
7,0.0003655378358925387,"[('O=C(NCC(=O)N1CCN(C(=O)c2cc(F)ccc2Cl)CC1)c1cn(-c2ccccn2)nn1', 0.9333333333333333), ('O=C(NCCc1cccc(Cl)c1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1', 0.9166666666666666), ('CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3C(F)(F)F)CC2)nn1', 0.9090909090909091)]",CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3Cl)CC2)nn1
8,0.00034632205294323447,"[('Cc1cc(/C(C[C@H](c2ccccc2)c2ccccc2C)=N/O)ccn1', 0.9565217391304348), ('Cc1cnc(F)cc1C(=O)CC(c1ccc(Br)cc1)c1ccccc1C', 0.9230769230769231), ('Cc1cc(C(C[C@@H](c2ccccc2)c2ccc(Cl)cc2C)=NO)ccn1', 0.9230769230769231)]",Cc1cc(C(=O)CC(c2ccccc2)c2ccccc2)ccn1
9,0.0002789888595646329,"[('O=C(COc1ccc([N+](=O)[O-])cc1)OCCOC(=O)COc1ccc([N+](=O)[O-])cc1', 0.9444444444444444), ('O=C(OCc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1', 0.9444444444444444), ('CCOC(=O)COc1cccc([N+](=O)[O-])c1', 0.9375)]",O=C(O)COC(=O)OCc1ccc([N+](=O)[O-])cc1
