,time,similar_mols,smiles
0,0.00011752923664428217,"[('CN(Cc1nc2c(C(=O)O)cccc2[nH]1)C1CCCc2cccnc21', 0.5666666666666667), ('CNC1CCCc2cccnc21', 0.46808510638297873), ('CN(Cc1nc2c(NC(=O)c3cccnc3)cccc2[nH]1)C1CCCc2cccnc21', 0.4647887323943662)]",CN(CC(=O)O)C1CCCc2cccnc21
1,0.00011480999480163071,"[('O=C(O)c1ccc(N2CCCC2=O)cc1', 0.5714285714285714), ('COC(=O)c1cc(CO)cc(N2CCCC2=O)c1', 0.5), ('O=C1CCCN1c1ccc(CNC23CC4CC(CC(C4)C2)C3)cc1', 0.4888888888888889)]",O=C1CCCCN1c1ccc(CO)cc1
2,9.634774072303158e-05,"[('CC(C)(C)OCC(F)(F)F', 0.3333333333333333), ('Cc1ccc(-c2ccc(OCCCCl)cc2)cc1', 0.3225806451612903), ('ClCCCOc1ccc(Cl)cc1', 0.32142857142857145)]",CC(C)(C)OCCCCl
3,0.00015317692538396324,"[('CN(C)C(=O)C(=O)c1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12', 0.36486486486486486), ('CCN(CC)CCn1ccc2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc21', 0.3561643835616438), ('CN(C)CCc1c[nH]c2ccc(Nc3ncccn3)cc12', 0.3333333333333333)]",CCN(CC)CCc1c[nH]c2ccc(N(CC)S(=O)(=O)c3ccc4ccccc4c3)cc12
4,0.00014578362723918878,"[('CC(=O)Nc1cc2nc(C)c(-c3cc(NC(=O)OC(C)(C)C)c(F)cc3F)cc2cn1', 0.40789473684210525), ('CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3F)c(C)nc2n1', 0.3924050632911392), ('C=C(C)OC(=O)Nc1ccc(Br)nc1', 0.36923076923076925)]",C=C(C)OC(=O)Nc1cc(-c2cc3cnc(SC)nc3nc2C)c(Br)cc1F
5,0.00013428143794012967,"[('O=C(NCCCc1ccccc1)C(F)(F)F', 0.4375), ('CC(C)(C)OC(=O)CC[C@H](C#N)NC(=O)OCc1ccccc1', 0.4), ('NC(CCCc1ccccc1)C(=O)O', 0.375)]",N#C[C@H](CCc1ccccc1)NC(=O)C(F)(F)CCCc1ccccc1
6,0.00010577103326913846,"[('Brc1ccc(Oc2ccc(Oc3ccccc3)cc2)nc1', 0.9259259259259259), ('Nc1ccc(Oc2ccccc2)nc1', 0.6129032258064516), ('Brc1cnc(Oc2ccccc2)nc1', 0.6)]",Brc1ccc(Oc2ccccc2)nc1
7,0.00014584426583500853,"[('CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3C(F)(F)F)CC2)nn1', 0.7936507936507936), ('CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3ccccc3[N+](=O)[O-])CC2)nn1', 0.6417910447761194), ('CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cnccc3C(F)(F)F)CC2)nn1', 0.6231884057971014)]",CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3cc(Cl)ccc3Cl)CC2)nn1
8,0.00012901425943710092,"[('Cc1cc(C(=O)CC(c2ccc(Br)cc2)c2ccccc2C(F)(F)F)ccn1', 0.6078431372549019), ('Cc1cc(C(=O)CC(c2ccc(Br)cc2)c2ccc(F)cc2C)ccn1', 0.5686274509803921), ('Cc1cc(/C(C[C@H](c2ccccc2)c2ccccc2C)=N/O)ccn1', 0.5416666666666666)]",Cc1cc(C(=O)CC(c2ccccc2)c2ccccc2)ccn1
9,0.00011367579374574104,"[('O=C(OCc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1', 0.6578947368421053), ('CC(C)C[C@@H](O)C(=O)OCc1ccc([N+](=O)[O-])cc1', 0.5227272727272727), ('C[C@@H](c1ccc([N+](=O)[O-])cc1)N(C)C(=O)OCc1ccccc1', 0.4897959183673469)]",O=C(O)COC(=O)OCc1ccc([N+](=O)[O-])cc1
