,time,similar_mols,smiles
0,0.004105730922104948,"[('CN(C)CCNS(=O)(=O)c1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1', 0.8780487804878049), ('CSc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1N(CCN1CCOCC1)S(C)(=O)=O', 0.8636363636363636), ('COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(N)cc2F)cc1OC', 0.8571428571428571)]",COC(=O)[C@H](CCCCN)NC(=O)Nc1cc(OC)cc(C(C)(C)C)c1O
1,0.009791830670185738,"[('CC(C)CCNC(=O)c1ccccc1-c1ccccc1CN1C(=O)c2ccccc2C1=O', 0.6764705882352942), ('NC(=O)c1cc2c(Br)cccc2n1Cc1cccc(F)c1', 0.6666666666666666), ('CCC(CO)NC(=O)c1cc2cc(C#N)ccc2n1Cc1cccc(OC(F)(F)F)c1', 0.6567164179104478)]",O=C(Nc1cccc2cnccc12)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1
2,0.03382911228806804,"[('COCCOc1ccn2c(C(=O)Nc3cccc4c3cnn4CC3CCCNC3)cnc2c1', 0.8157894736842105), ('CCc1nn(Cc2nc(C)cs2)c2cccc(NC(=O)c3cnc4cc(OCCN5CCN(C)CC5)ccn34)c12', 0.7951807228915663), ('Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(OCCN6CCN(C(=O)OC(C)(C)C)CC6)ccn45)cccc32)n1', 0.7415730337078652)]",CCN(CC)Cc1ccc(-c2nc(C)c(COc3ccc([C@H](CC(=O)N4C(=O)OC[C@@H]4Cc4ccccc4)c4ccon4)cc3)s2)cc1
3,0.0006097910768550672,"[('CCOC(=O)c1sc(/C=C/C(=O)O)cc1C', 0.8571428571428571), ('COC(=O)/C=C/c1ccc(C=O)s1', 0.75), ('CC(C)(C)OC(=O)c1cc(OC(C)(C)C)c(C(=O)O)s1', 0.6666666666666666)]",CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CN(C(CF)CF)C5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
4,0.00047550867322399264,"[('O=Cc1cc(/C=C/c2ccccc2)co1', 0.9285714285714286), ('C=Cc1ccc(O)cc1', 0.7272727272727273), ('OCC=Cc1ccccc1', 0.6956521739130435)]",CCOc1ccc(Oc2ncnc3c2cnn3C2CCN(C(=O)OC3CCCC3)CC2)c(F)c1
5,0.011374233697217467,"[('Clc1ccc2c3ccccc3n(-c3ccccc3)c2c1', 0.9743589743589743), ('Brc1ccc(-n2c3ccccc3c3ccccc32)cc1', 0.9743589743589743), ('Cc1ccc(-n2c3ccccc3c3ccccc32)cc1', 0.9743589743589743)]",Cn1cnc(-c2cc(C#N)ccn2)c1-c1ccc(-n2cccn2)cc1
6,0.024620575047983245,"[('Cn1c(=O)c(-c2ccc(F)cc2)cc2c3cc(-c4csc(N)n4)ccc3n(C)c21', 0.8852459016393442), ('Cn1c(=O)c(-c2ccc(F)cc2)cc2c3cc(-c4csc(COC(=O)C(C)(C)C)n4)ccc3n(C)c21', 0.8529411764705882), ('Cn1c(=O)c(-c2ccc(O)cc2Cl)cc2c3cc(-c4ccn[nH]4)ccc3n(C)c21', 0.7868852459016393)]",N#Cc1ccc(OC2CCCCO2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)c1
7,0.0005979762715946338,"[('CC(O)Cc1ccccc1', 0.6923076923076923), ('OCCCC1CCCCC1', 0.6923076923076923), ('O=CCCCc1ccccc1', 0.6666666666666666)]",COc1ccc(C(O)Cc2c(Cl)c[n+]([O-])cc2Cl)c2c1OC1(CCCC1)O2
8,0.0005559297824673232,"[('CC(C)(C)C(=O)Nc1ccc(C=O)cn1', 0.896551724137931), ('CC(=O)c1cccnc1NC(=O)C(C)(C)C', 0.8666666666666667), ('CC(=O)Nc1cccc(Br)[n+]1[O-]', 0.8461538461538461)]",CC(C)(C)OC(=O)NNC(=O)c1ccc(Br)cc1Cl
9,0.0016059770153560712,"[('CC(N)CC(c1ccc(O)cc1)c1ccc(O)cc1', 0.72), ('CNCCCC(C(N)=O)(c1ccccc1)c1ccccc1', 0.6538461538461539), ('COc1ccc(C(=O)CCCC2CCCCC2)c(OC)c1', 0.6538461538461539)]",CCOP(=O)(COCc1nc2c(N)ncnc2n1CCc1ccccc1)OCC
